Time	Treating Pressure	Flow Rate	Density	Volume	CMT Return Press	CMT Return Rate	CMT Return Dens	NRD Return Tot
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	bars	l/min	sgu	m3
____	______________	________	________	_______	________________	_______________	_______________	______________	
12:15:2023:13:54:13	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:14	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:15	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:16	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:17	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:18	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:19	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:20	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:21	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:22	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:23	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:24	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:25	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:26	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:27	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:28	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:29	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:30	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:31	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:32	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:33	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:34	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:35	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:36	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:37	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:38	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:39	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:40	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:41	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:42	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:43	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:44	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:45	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:46	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:47	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:48	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:49	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:50	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:51	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:52	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:53	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:54	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:55	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:56	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:57	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:58	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:54:59	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:00	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:01	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:02	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:03	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:04	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:05	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:06	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:08	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:09	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:10	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:11	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:12	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:13	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:14	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:15	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:16	1.0	44.5	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:17	1.0	3.6	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:18	1.0	3.6	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:19	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:20	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:21	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:22	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:23	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:24	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:25	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:26	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:27	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:28	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:29	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:30	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:31	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:32	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:33	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:34	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:35	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:36	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:37	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:38	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:39	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:40	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:41	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:42	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:43	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:44	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:45	1.0	0.0	1.08	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:55:46	2.0	61.7	1.08	0.001	-0.1	0.0	1.06	0.0
12:15:2023:13:55:47	1.0	45.9	1.08	0.001	0.9	0.0	1.06	0.0
12:15:2023:13:55:48	2.0	45.9	1.08	0.001	-0.4	0.0	1.06	0.0
12:15:2023:13:55:49	1.0	72.2	1.08	0.001	0.6	0.0	1.06	0.0
12:15:2023:13:55:50	2.0	84.8	1.09	0.001	-0.1	0.0	1.06	0.0
12:15:2023:13:55:51	2.0	87.7	1.09	0.001	0.3	0.0	1.06	0.0
12:15:2023:13:55:52	2.0	88.0	1.09	0.001	0.3	0.0	1.06	0.0
12:15:2023:13:55:53	2.0	88.3	1.09	0.001	0.3	0.0	1.06	0.0
12:15:2023:13:55:54	2.0	87.7	1.09	0.001	0.3	0.0	1.06	0.0
12:15:2023:13:55:55	2.0	87.7	1.09	0.001	0.6	0.0	1.06	0.0
12:15:2023:13:55:56	2.0	86.8	1.09	0.001	0.6	0.0	1.06	0.0
12:15:2023:13:55:57	2.0	87.1	1.09	0.001	0.6	0.0	1.06	0.0
12:15:2023:13:55:58	2.0	86.8	1.09	0.001	0.6	0.0	1.06	0.0
12:15:2023:13:55:59	2.0	86.8	1.09	0.001	0.6	0.0	1.06	0.0
12:15:2023:13:56:00	2.0	86.3	1.09	0.001	0.6	0.0	1.06	0.0
12:15:2023:13:56:01	2.0	87.4	1.09	0.001	0.6	0.0	1.06	0.0
12:15:2023:13:56:02	2.0	87.4	1.09	0.001	0.9	0.0	1.06	0.0
12:15:2023:13:56:03	2.0	88.6	1.09	0.001	0.9	0.0	1.06	0.0
12:15:2023:13:56:04	2.0	88.6	1.09	0.001	0.9	0.0	1.06	0.0
12:15:2023:13:56:05	2.0	89.5	1.09	0.001	0.9	0.0	1.06	0.0
12:15:2023:13:56:06	2.0	87.7	1.09	0.001	0.9	0.0	1.06	0.0
12:15:2023:13:56:07	3.0	86.8	1.09	0.001	1.2	0.0	1.06	0.0
12:15:2023:13:56:08	3.0	86.8	1.09	0.001	1.2	0.0	1.06	0.0
12:15:2023:13:56:09	3.0	86.8	1.09	0.001	1.2	0.0	1.06	0.0
12:15:2023:13:56:10	3.0	87.7	1.09	0.001	1.5	0.0	1.06	0.0
12:15:2023:13:56:11	3.0	90.4	1.09	0.001	1.5	0.0	1.06	0.0
12:15:2023:13:56:12	3.0	88.3	1.09	0.001	1.5	0.0	1.06	0.0
12:15:2023:13:56:14	3.0	87.4	1.09	0.003	1.8	0.0	1.06	0.0
12:15:2023:13:56:15	3.0	86.8	1.09	0.001	1.8	0.0	1.06	0.0
12:15:2023:13:56:16	3.0	87.1	1.09	0.001	2.1	0.0	1.06	0.0
12:15:2023:13:56:17	4.0	88.9	1.09	0.001	1.8	0.0	1.06	0.0
12:15:2023:13:56:18	4.0	88.9	1.09	0.001	2.1	0.0	1.06	0.0
12:15:2023:13:56:19	4.0	87.4	1.09	0.001	2.1	0.0	1.06	0.0
12:15:2023:13:56:20	4.0	89.2	1.09	0.001	2.8	0.0	1.06	0.0
12:15:2023:13:56:21	4.0	88.9	1.09	0.001	2.5	0.0	1.06	0.0
12:15:2023:13:56:22	4.0	88.3	1.09	0.101	2.8	0.0	1.06	0.0
12:15:2023:13:56:23	4.0	88.0	1.09	0.101	3.1	0.0	1.06	0.0
12:15:2023:13:56:24	4.0	85.4	1.09	0.101	3.1	0.0	1.06	0.0
12:15:2023:13:56:25	5.0	85.4	1.09	0.101	3.4	0.0	1.06	0.0
12:15:2023:13:56:26	5.0	86.5	1.09	0.101	3.7	0.0	1.06	0.0
12:15:2023:13:56:27	5.0	89.2	1.09	0.101	3.7	0.0	1.06	0.0
12:15:2023:13:56:28	6.0	87.4	1.09	0.101	4.4	0.0	1.06	0.0
12:15:2023:13:56:29	6.0	85.7	1.09	0.101	4.0	0.0	1.06	0.0
12:15:2023:13:56:30	6.0	86.6	1.09	0.101	5.0	0.0	1.06	0.0
12:15:2023:13:56:31	7.0	88.3	1.09	0.101	4.7	0.0	1.06	0.0
12:15:2023:13:56:32	6.0	88.3	1.09	0.101	5.6	0.0	1.06	0.0
12:15:2023:13:56:33	7.0	86.0	1.09	0.101	5.3	0.0	1.06	0.0
12:15:2023:13:56:34	8.0	87.7	1.09	0.101	6.2	0.0	1.06	0.0
12:15:2023:13:56:35	8.0	88.3	1.09	0.101	6.6	0.0	1.06	0.0
12:15:2023:13:56:36	9.0	86.8	1.09	0.101	6.9	0.0	1.06	0.0
12:15:2023:13:56:37	9.0	86.6	1.09	0.101	6.6	0.0	1.06	0.0
12:15:2023:13:56:38	8.0	86.5	1.09	0.101	8.5	0.0	1.06	0.0
12:15:2023:13:56:39	10.0	86.5	1.09	0.101	7.5	0.0	1.06	0.0
12:15:2023:13:56:40	10.0	85.1	1.09	0.101	8.5	0.0	1.06	0.0
12:15:2023:13:56:41	10.0	86.5	1.09	0.101	8.5	0.0	1.06	0.0
12:15:2023:13:56:42	10.0	87.4	1.09	0.101	8.8	0.0	1.06	0.0
12:15:2023:13:56:43	11.0	88.6	1.09	0.101	9.4	0.0	1.06	0.0
12:15:2023:13:56:44	11.0	88.0	1.09	0.101	9.7	0.0	1.06	0.0
12:15:2023:13:56:45	12.0	86.6	1.09	0.101	10.7	0.0	1.06	0.0
12:15:2023:13:56:46	13.0	86.6	1.09	0.101	10.7	0.0	1.06	0.0
12:15:2023:13:56:47	13.0	87.4	1.09	0.101	11.9	0.0	1.06	0.0
12:15:2023:13:56:48	14.0	85.7	1.09	0.101	12.2	0.0	1.06	0.0
12:15:2023:13:56:49	14.0	85.4	1.09	0.101	12.6	0.0	1.06	0.0
12:15:2023:13:56:50	14.0	85.7	1.09	0.101	13.5	0.0	1.06	0.0
12:15:2023:13:56:51	14.0	87.1	1.09	0.101	13.5	0.0	1.06	0.0
12:15:2023:13:56:52	15.0	86.8	1.09	0.101	13.8	0.0	1.06	0.0
12:15:2023:13:56:53	16.0	86.8	1.09	0.101	13.8	0.0	1.06	0.0
12:15:2023:13:56:54	18.0	86.3	1.09	0.101	13.8	0.0	1.06	0.0
12:15:2023:13:56:55	18.0	85.1	1.09	0.101	14.5	0.0	1.06	0.0
12:15:2023:13:56:56	16.0	86.0	1.09	0.101	15.4	0.0	1.06	0.0
12:15:2023:13:56:57	16.0	86.5	1.09	0.101	17.3	0.0	1.06	0.0
12:15:2023:13:56:58	17.0	88.3	1.09	0.101	18.2	0.0	1.06	0.0
12:15:2023:13:56:59	20.0	86.3	1.09	0.101	18.9	0.0	1.06	0.0
12:15:2023:13:57:00	22.0	86.3	1.09	0.101	19.5	0.0	1.06	0.0
12:15:2023:13:57:01	21.0	85.1	1.09	0.101	18.6	0.0	1.06	0.0
12:15:2023:13:57:02	20.0	85.7	1.09	0.101	18.6	0.0	1.06	0.0
12:15:2023:13:57:03	20.0	86.0	1.09	0.101	18.6	0.0	1.06	0.0
12:15:2023:13:57:04	21.0	85.7	1.09	0.101	19.2	0.0	1.06	0.0
12:15:2023:13:57:05	21.0	86.8	1.09	0.101	19.5	0.0	1.06	0.0
12:15:2023:13:57:06	22.0	87.1	1.09	0.101	20.5	0.0	1.06	0.0
12:15:2023:13:57:07	22.0	88.6	1.09	0.101	20.8	0.0	1.06	0.0
12:15:2023:13:57:08	24.0	88.6	1.09	0.101	21.4	0.0	1.06	0.0
12:15:2023:13:57:09	24.0	86.8	1.09	0.101	22.0	0.0	1.06	0.0
12:15:2023:13:57:10	24.0	85.7	1.09	0.101	22.7	0.0	1.06	0.0
12:15:2023:13:57:11	25.0	85.1	1.09	0.101	23.0	0.0	1.06	0.0
12:15:2023:13:57:12	26.0	83.8	1.09	0.101	23.6	0.0	1.06	0.0
12:15:2023:13:57:13	25.0	87.1	1.09	0.101	23.9	0.0	1.06	0.0
12:15:2023:13:57:14	25.0	87.4	1.09	0.101	24.6	0.0	1.06	0.0
12:15:2023:13:57:15	26.0	87.4	1.09	0.101	24.6	0.0	1.06	0.0
12:15:2023:13:57:16	26.0	86.0	1.09	0.101	25.2	0.0	1.06	0.0
12:15:2023:13:57:17	26.0	84.0	1.09	0.101	25.2	0.0	1.06	0.0
12:15:2023:13:57:18	27.0	84.0	1.09	0.101	25.5	0.0	1.06	0.0
12:15:2023:13:57:20	27.0	86.6	1.09	0.103	25.8	0.0	1.06	0.0
12:15:2023:13:57:21	28.0	87.1	1.09	0.101	26.1	0.0	1.06	0.0
12:15:2023:13:57:22	29.0	87.1	1.09	0.101	27.1	0.0	1.06	0.0
12:15:2023:13:57:23	29.0	85.1	1.09	0.101	27.1	0.0	1.06	0.0
12:15:2023:13:57:24	30.0	85.1	1.09	0.101	27.4	0.0	1.06	0.0
12:15:2023:13:57:25	30.0	83.5	1.09	0.101	27.7	0.0	1.06	0.0
12:15:2023:13:57:26	30.0	80.9	1.09	0.101	28.3	0.0	1.06	0.0
12:15:2023:13:57:27	30.0	83.8	1.09	0.101	28.3	0.0	1.06	0.0
12:15:2023:13:57:28	30.0	84.6	1.09	0.101	29.3	0.0	1.06	0.0
12:15:2023:13:57:29	31.0	84.6	1.09	0.101	29.3	0.0	1.06	0.0
12:15:2023:13:57:30	32.0	85.1	1.09	0.101	30.2	0.0	1.06	0.0
12:15:2023:13:57:31	32.0	85.1	1.09	0.101	30.2	0.0	1.06	0.0
12:15:2023:13:57:32	33.0	83.8	1.09	0.201	30.6	0.0	1.06	0.0
12:15:2023:13:57:33	33.0	84.3	1.09	0.201	31.5	0.0	1.06	0.0
12:15:2023:13:57:34	34.0	84.6	1.09	0.201	31.5	0.0	1.06	0.0
12:15:2023:13:57:35	34.0	86.3	1.09	0.201	31.8	0.0	1.06	0.0
12:15:2023:13:57:36	34.0	84.3	1.09	0.201	32.4	0.0	1.06	0.0
12:15:2023:13:57:37	34.0	84.6	1.09	0.201	32.8	0.0	1.06	0.0
12:15:2023:13:57:38	35.0	84.6	1.09	0.201	33.4	0.0	1.06	0.0
12:15:2023:13:57:39	36.0	84.6	1.09	0.201	33.7	0.0	1.06	0.0
12:15:2023:13:57:40	36.0	84.6	1.09	0.201	34.0	0.0	1.06	0.0
12:15:2023:13:57:41	36.0	85.7	1.09	0.201	35.0	0.0	1.06	0.0
12:15:2023:13:57:42	36.0	86.8	1.09	0.201	35.6	0.0	1.06	0.0
12:15:2023:13:57:43	37.0	83.8	1.09	0.201	35.6	0.0	1.06	0.0
12:15:2023:13:57:44	37.0	82.4	1.09	0.201	35.9	0.0	1.06	0.0
12:15:2023:13:57:45	37.0	84.0	1.09	0.201	36.5	0.0	1.06	0.0
12:15:2023:13:57:46	38.0	84.0	1.09	0.201	36.9	0.0	1.06	0.0
12:15:2023:13:57:47	38.0	84.0	1.09	0.201	37.5	0.0	1.06	0.0
12:15:2023:13:57:48	39.0	87.1	1.09	0.201	37.8	0.0	1.06	0.0
12:15:2023:13:57:49	40.0	85.7	1.09	0.201	38.1	0.0	1.06	0.0
12:15:2023:13:57:50	40.0	85.7	1.09	0.201	38.4	0.0	1.06	0.0
12:15:2023:13:57:51	40.0	83.0	1.09	0.201	39.1	0.0	1.06	0.0
12:15:2023:13:57:52	40.0	83.8	1.09	0.201	39.1	0.0	1.06	0.0
12:15:2023:13:57:53	41.0	83.8	1.09	0.201	39.7	0.0	1.06	0.0
12:15:2023:13:57:54	41.0	85.7	1.09	0.201	39.7	0.0	1.06	0.0
12:15:2023:13:57:55	41.0	84.0	1.09	0.201	39.7	0.0	1.06	0.0
12:15:2023:13:57:56	42.0	84.0	1.09	0.201	40.3	0.0	1.06	0.0
12:15:2023:13:57:57	42.0	84.3	1.09	0.201	40.3	0.0	1.06	0.0
12:15:2023:13:57:58	43.0	86.5	1.09	0.201	41.0	0.0	1.06	0.0
12:15:2023:13:57:59	43.0	86.3	1.08	0.201	41.0	0.0	1.06	0.0
12:15:2023:13:58:00	44.0	86.3	1.08	0.201	41.6	0.0	1.06	0.0
12:15:2023:13:58:01	44.0	84.3	1.09	0.201	41.6	0.0	1.06	0.0
12:15:2023:13:58:02	44.0	83.2	1.09	0.201	42.2	0.0	1.06	0.0
12:15:2023:13:58:03	45.0	83.2	1.09	0.201	42.2	0.0	1.06	0.0
12:15:2023:13:58:04	45.0	86.0	1.08	0.201	42.9	0.0	1.06	0.0
12:15:2023:13:58:05	45.0	84.3	1.08	0.201	43.2	0.0	1.06	0.0
12:15:2023:13:58:06	45.0	82.2	1.08	0.201	43.5	0.0	1.06	0.0
12:15:2023:13:58:07	46.0	82.2	1.08	0.201	43.8	0.0	1.06	0.0
12:15:2023:13:58:08	46.0	81.7	1.08	0.201	44.1	0.0	1.06	0.0
12:15:2023:13:58:09	47.0	83.2	1.08	0.201	44.1	0.0	1.06	0.0
12:15:2023:13:58:10	46.0	84.0	1.08	0.201	44.8	0.0	1.06	0.0
12:15:2023:13:58:11	47.0	84.3	1.08	0.201	44.4	0.0	1.06	0.0
12:15:2023:13:58:12	46.0	83.5	1.08	0.201	45.4	0.0	1.06	0.0
12:15:2023:13:58:13	46.0	82.4	1.08	0.201	44.8	0.0	1.06	0.0
12:15:2023:13:58:14	47.0	82.4	1.08	0.201	46.0	0.0	1.06	0.0
12:15:2023:13:58:15	48.0	83.5	1.08	0.201	45.4	0.0	1.06	0.0
12:15:2023:13:58:16	47.0	83.5	1.08	0.201	46.0	0.0	1.06	0.0
12:15:2023:13:58:17	49.0	81.9	1.08	0.201	47.0	0.0	1.06	0.0
12:15:2023:13:58:18	48.0	80.4	1.08	0.201	46.3	0.0	1.06	0.0
12:15:2023:13:58:19	50.0	81.9	1.08	0.201	47.3	0.0	1.06	0.0
12:15:2023:13:58:20	49.0	83.2	1.08	0.201	46.6	0.0	1.06	0.0
12:15:2023:13:58:21	48.0	82.2	1.08	0.201	47.6	0.0	1.06	0.0
12:15:2023:13:58:22	50.0	82.2	1.08	0.201	47.6	0.0	1.06	0.0
12:15:2023:13:58:23	49.0	81.9	1.08	0.201	48.5	0.0	1.06	0.0
12:15:2023:13:58:24	49.0	80.4	1.08	0.201	48.2	0.0	1.06	0.0
12:15:2023:13:58:26	50.0	82.4	1.08	0.203	48.9	0.0	1.06	0.0
12:15:2023:13:58:27	51.0	83.0	1.08	0.201	48.2	0.0	1.06	0.0
12:15:2023:13:58:28	50.0	81.7	1.08	0.201	50.4	0.0	1.06	0.0
12:15:2023:13:58:29	50.0	80.7	1.08	0.201	48.9	0.0	1.06	0.0
12:15:2023:13:58:30	51.0	80.7	1.08	0.201	50.8	0.0	1.06	0.0
12:15:2023:13:58:31	51.0	84.6	1.08	0.201	49.2	0.0	1.06	0.0
12:15:2023:13:58:32	51.0	82.4	1.08	0.201	50.8	0.0	1.06	0.0
12:15:2023:13:58:33	52.0	81.4	1.08	0.201	49.2	0.0	1.06	0.0
12:15:2023:13:58:34	51.0	81.2	1.08	0.201	51.1	0.0	1.06	0.0
12:15:2023:13:58:35	52.0	84.3	1.08	0.201	49.8	0.0	1.06	0.0
12:15:2023:13:58:36	52.0	81.7	1.08	0.201	51.7	0.0	1.06	0.0
12:15:2023:13:58:37	54.0	80.4	1.08	0.201	50.8	0.0	1.06	0.0
12:15:2023:13:58:38	53.0	80.4	1.08	0.201	52.0	0.0	1.06	0.0
12:15:2023:13:58:39	54.0	80.4	1.08	0.201	51.1	0.0	1.06	0.0
12:15:2023:13:58:40	53.0	84.3	1.08	0.201	53.0	0.0	1.06	0.0
12:15:2023:13:58:41	52.0	83.2	1.08	0.201	51.1	0.0	1.06	0.0
12:15:2023:13:58:42	53.0	80.7	1.08	0.201	53.0	0.0	1.06	0.0
12:15:2023:13:58:43	54.0	80.9	1.08	0.301	50.8	0.0	1.06	0.0
12:15:2023:13:58:44	52.0	82.4	1.08	0.301	53.6	0.0	1.06	0.0
12:15:2023:13:58:45	53.0	82.4	1.08	0.301	51.7	0.0	1.06	0.0
12:15:2023:13:58:46	54.0	82.4	1.08	0.301	53.9	0.0	1.06	0.0
12:15:2023:13:58:47	55.0	80.2	1.08	0.301	53.0	0.0	1.06	0.0
12:15:2023:13:58:48	55.0	79.4	1.08	0.301	53.9	0.0	1.06	0.0
12:15:2023:13:58:49	55.0	82.2	1.08	0.301	52.6	0.0	1.06	0.0
12:15:2023:13:58:50	55.0	81.4	1.08	0.301	53.9	0.0	1.06	0.0
12:15:2023:13:58:51	56.0	78.7	1.08	0.301	52.0	0.0	1.06	0.0
12:15:2023:13:58:52	55.0	80.4	1.08	0.301	54.5	0.0	1.06	0.0
12:15:2023:13:58:53	54.0	80.4	1.08	0.301	52.6	0.0	1.06	0.0
12:15:2023:13:58:54	54.0	81.4	1.08	0.301	55.2	0.0	1.06	0.0
12:15:2023:13:58:55	55.0	81.7	1.08	0.301	52.6	0.0	1.06	0.0
12:15:2023:13:58:56	57.0	80.9	1.08	0.301	54.5	0.0	1.06	0.0
12:15:2023:13:58:57	54.0	81.2	1.08	0.301	53.6	0.0	1.06	0.0
12:15:2023:13:58:58	57.0	83.5	1.08	0.301	54.5	0.0	1.06	0.0
12:15:2023:13:58:59	56.0	82.7	1.08	0.301	53.0	0.0	1.06	0.0
12:15:2023:13:59:00	56.0	82.7	1.08	0.301	55.5	0.0	1.06	0.0
12:15:2023:13:59:01	55.0	79.2	1.08	0.301	53.6	0.0	1.06	0.0
12:15:2023:13:59:02	56.0	82.2	1.08	0.301	55.5	0.0	1.06	0.0
12:15:2023:13:59:03	56.0	79.7	1.08	0.301	53.3	0.0	1.06	0.0
12:15:2023:13:59:04	56.0	79.9	1.08	0.301	55.2	0.0	1.06	0.0
12:15:2023:13:59:05	56.0	79.2	1.08	0.301	54.5	0.0	1.06	0.0
12:15:2023:13:59:06	57.0	82.2	1.08	0.301	55.2	0.0	1.06	0.0
12:15:2023:13:59:07	56.0	82.2	1.08	0.301	54.9	0.0	1.06	0.0
12:15:2023:13:59:08	56.0	82.4	1.08	0.301	55.8	0.0	1.06	0.0
12:15:2023:13:59:09	55.0	81.2	1.08	0.301	53.9	0.0	1.06	0.0
12:15:2023:13:59:10	55.0	80.7	1.08	0.301	55.5	0.0	1.06	0.0
12:15:2023:13:59:11	57.0	82.2	1.08	0.301	53.9	0.0	1.06	0.0
12:15:2023:13:59:12	57.0	82.4	1.08	0.301	55.2	0.0	1.06	0.0
12:15:2023:13:59:13	55.0	79.4	1.08	0.301	55.2	0.0	1.06	0.0
12:15:2023:13:59:14	57.0	79.4	1.08	0.301	54.9	0.0	1.06	0.0
12:15:2023:13:59:15	55.0	79.4	1.08	0.301	54.5	0.0	1.06	0.0
12:15:2023:13:59:16	57.0	82.2	1.08	0.301	53.9	0.0	1.06	0.0
12:15:2023:13:59:17	56.0	80.7	1.08	0.301	55.5	0.0	1.06	0.0
12:15:2023:13:59:18	57.0	80.9	1.08	0.301	53.9	0.0	1.06	0.0
12:15:2023:13:59:19	55.0	79.4	1.08	0.301	54.5	0.0	1.06	0.0
12:15:2023:13:59:20	57.0	80.9	1.08	0.301	55.2	0.0	1.06	0.0
12:15:2023:13:59:21	56.0	80.9	1.08	0.301	54.9	0.0	1.06	0.0
12:15:2023:13:59:22	57.0	80.9	1.08	0.301	53.9	0.0	1.06	0.0
