Well:	Amstelland	Gauge:	9380	Date:	Saturday, 9 December 2023
Test:	XLOT_9dec	Position:gauge depth 1.383 m MD	Time:	21:24:09
Uncompressed export: All data points included.

No Points: 33792     
Time			Delta Time	Pressure	Temperature
			Hours		psi absolute	°C
10-12-2023 12:12:27	14,80500000	  2147,597	    51,3
10-12-2023 12:12:30	14,80583333	  2147,462	    51,3
10-12-2023 12:12:33	14,80666667	  2147,462	    51,3
10-12-2023 12:12:36	14,80750000	  2147,462	    51,3
10-12-2023 12:12:39	14,80833333	  2147,597	    51,3
10-12-2023 12:12:42	14,80916667	  2147,121	    51,3
10-12-2023 12:12:45	14,81000000	  2147,597	    51,3
10-12-2023 12:12:48	14,81083333	  2147,462	    51,3
10-12-2023 12:12:51	14,81166667	  2147,597	    51,3
10-12-2023 12:12:54	14,81250000	  2147,462	    51,3
10-12-2023 12:12:57	14,81333333	  2147,462	    51,3
10-12-2023 12:13:00	14,81416667	  2147,256	    51,3
10-12-2023 12:13:03	14,81500000	  2147,597	    51,3
10-12-2023 12:13:06	14,81583333	  2147,462	    51,3
10-12-2023 12:13:09	14,81666667	  2147,597	    51,3
10-12-2023 12:13:12	14,81750000	  2147,462	    51,3
10-12-2023 12:13:15	14,81833333	  2147,462	    51,3
10-12-2023 12:13:18	14,81916667	  2147,597	    51,3
10-12-2023 12:13:21	14,82000000	  2147,462	    51,3
10-12-2023 12:13:24	14,82083333	  2147,597	    51,3
10-12-2023 12:13:27	14,82166667	  2147,597	    51,3
10-12-2023 12:13:30	14,82250000	  2147,597	    51,3
10-12-2023 12:13:33	14,82333333	  2147,121	    51,3
10-12-2023 12:13:36	14,82416667	  2147,462	    51,3
10-12-2023 12:13:39	14,82500000	  2147,462	    51,3
10-12-2023 12:13:42	14,82583333	  2147,597	    51,3
10-12-2023 12:13:45	14,82666667	  2147,121	    51,3
10-12-2023 12:13:48	14,82750000	  2147,597	    51,3
10-12-2023 12:13:51	14,82833333	  2147,597	    51,3
10-12-2023 12:13:54	14,82916667	  2147,597	    51,3
10-12-2023 12:13:57	14,83000000	  2147,462	    51,3
10-12-2023 12:14:00	14,83083333	  2147,462	    51,3
10-12-2023 12:14:03	14,83166667	  2147,597	    51,3
10-12-2023 12:14:06	14,83250000	  2147,597	    51,3
10-12-2023 12:14:09	14,83333333	  2147,256	    51,3
10-12-2023 12:14:12	14,83416667	  2147,597	    51,3
10-12-2023 12:14:15	14,83500000	  2147,597	    51,3
10-12-2023 12:14:18	14,83583333	  2147,462	    51,3
10-12-2023 12:14:21	14,83666667	  2147,256	    51,3
10-12-2023 12:14:24	14,83750000	  2147,597	    51,3
10-12-2023 12:14:27	14,83833333	  2147,597	    51,3
10-12-2023 12:14:30	14,83916667	  2147,121	    51,3
10-12-2023 12:14:33	14,84000000	  2147,597	    51,3
10-12-2023 12:14:36	14,84083333	  2147,462	    51,3
10-12-2023 12:14:39	14,84166667	  2147,597	    51,3
10-12-2023 12:14:42	14,84250000	  2147,256	    51,3
10-12-2023 12:14:45	14,84333333	  2147,462	    51,3
10-12-2023 12:14:48	14,84416667	  2147,462	    51,3
10-12-2023 12:14:51	14,84500000	  2147,462	    51,3
10-12-2023 12:14:54	14,84583333	  2147,597	    51,3
10-12-2023 12:14:57	14,84666667	  2147,462	    51,3
10-12-2023 12:15:00	14,84750000	  2147,597	    51,3
10-12-2023 12:15:03	14,84833333	  2147,121	    51,3
10-12-2023 12:15:06	14,84916667	  2147,462	    51,3
10-12-2023 12:15:09	14,85000000	  2147,597	    51,3
10-12-2023 12:15:12	14,85083333	  2147,256	    51,3
10-12-2023 12:15:15	14,85166667	  2147,597	    51,3
10-12-2023 12:15:18	14,85250000	  2147,121	    51,3
10-12-2023 12:15:21	14,85333333	  2147,597	    51,3
10-12-2023 12:15:24	14,85416667	  2147,256	    51,3
10-12-2023 12:15:27	14,85500000	  2147,597	    51,3
10-12-2023 12:15:30	14,85583333	  2147,462	    51,3
10-12-2023 12:15:33	14,85666667	  2147,597	    51,3
10-12-2023 12:15:36	14,85750000	  2147,462	    51,3
10-12-2023 12:15:39	14,85833333	  2147,462	    51,3
10-12-2023 12:15:42	14,85916667	  2147,462	    51,3
10-12-2023 12:15:45	14,86000000	  2147,597	    51,3
10-12-2023 12:15:48	14,86083333	  2147,597	    51,3
10-12-2023 12:15:51	14,86166667	  2147,597	    51,3
10-12-2023 12:15:54	14,86250000	  2147,462	    51,3
10-12-2023 12:15:57	14,86333333	  2147,256	    51,3
10-12-2023 12:16:00	14,86416667	  2147,462	    51,3
10-12-2023 12:16:03	14,86500000	  2147,597	    51,3
10-12-2023 12:16:06	14,86583333	  2147,597	    51,3
10-12-2023 12:16:09	14,86666667	  2147,597	    51,3
10-12-2023 12:16:12	14,86750000	  2147,597	    51,3
10-12-2023 12:16:15	14,86833333	  2147,256	    51,3
10-12-2023 12:16:18	14,86916667	  2147,256	    51,3
10-12-2023 12:16:21	14,87000000	  2147,256	    51,3
10-12-2023 12:16:24	14,87083333	  2147,256	    51,3
10-12-2023 12:16:27	14,87166667	  2147,597	    51,3
10-12-2023 12:16:30	14,87250000	  2147,597	    51,3
10-12-2023 12:16:33	14,87333333	  2147,597	    51,3
10-12-2023 12:16:36	14,87416667	  2147,597	    51,3
10-12-2023 12:16:39	14,87500000	  2147,597	    51,3
10-12-2023 12:16:42	14,87583333	  2147,256	    51,3
10-12-2023 12:16:45	14,87666667	  2147,597	    51,3
10-12-2023 12:16:48	14,87750000	  2147,256	    51,3
10-12-2023 12:16:51	14,87833333	  2147,256	    51,3
10-12-2023 12:16:54	14,87916667	  2147,256	    51,3
10-12-2023 12:16:57	14,88000000	  2147,256	    51,3
10-12-2023 12:17:00	14,88083333	  2147,256	    51,3
10-12-2023 12:17:03	14,88166667	  2147,121	    51,3
10-12-2023 12:17:06	14,88250000	  2147,256	    51,3
10-12-2023 12:17:09	14,88333333	  2147,597	    51,3
10-12-2023 12:17:12	14,88416667	  2147,256	    51,3
10-12-2023 12:17:15	14,88500000	  2147,597	    51,3
10-12-2023 12:17:18	14,88583333	  2147,597	    51,3
10-12-2023 12:17:21	14,88666667	  2147,256	    51,3
10-12-2023 12:17:24	14,88750000	  2147,256	    51,3
10-12-2023 12:17:27	14,88833333	  2147,256	    51,3
10-12-2023 12:17:30	14,88916667	  2147,597	    51,3
10-12-2023 12:17:33	14,89000000	  2147,256	    51,3
10-12-2023 12:17:36	14,89083333	  2147,597	    51,3
10-12-2023 12:17:39	14,89166667	  2147,121	    51,3
10-12-2023 12:17:42	14,89250000	  2147,256	    51,3
10-12-2023 12:17:45	14,89333333	  2147,597	    51,3
10-12-2023 12:17:48	14,89416667	  2147,597	    51,3
10-12-2023 12:17:51	14,89500000	  2147,597	    51,3
10-12-2023 12:17:54	14,89583333	  2147,121	    51,3
10-12-2023 12:17:57	14,89666667	  2147,597	    51,3
10-12-2023 12:18:00	14,89750000	  2147,256	    51,3
10-12-2023 12:18:03	14,89833333	  2147,597	    51,3
10-12-2023 12:18:06	14,89916667	  2147,256	    51,3
10-12-2023 12:18:09	14,90000000	  2147,597	    51,3
10-12-2023 12:18:12	14,90083333	  2147,597	    51,3
10-12-2023 12:18:15	14,90166667	  2147,597	    51,3
10-12-2023 12:18:18	14,90250000	  2147,256	    51,3
10-12-2023 12:18:21	14,90333333	  2147,597	    51,3
10-12-2023 12:18:24	14,90416667	  2147,597	    51,3
10-12-2023 12:18:27	14,90500000	  2147,597	    51,3
10-12-2023 12:18:30	14,90583333	  2147,256	    51,3
10-12-2023 12:18:33	14,90666667	  2147,597	    51,3
10-12-2023 12:18:36	14,90750000	  2147,597	    51,3
10-12-2023 12:18:39	14,90833333	  2147,597	    51,3
10-12-2023 12:18:42	14,90916667	  2147,597	    51,3
10-12-2023 12:18:45	14,91000000	  2147,597	    51,3
10-12-2023 12:18:48	14,91083333	  2147,256	    51,3
10-12-2023 12:18:51	14,91166667	  2147,256	    51,3
10-12-2023 12:18:54	14,91250000	  2147,256	    51,3
10-12-2023 12:18:57	14,91333333	  2147,256	    51,3
10-12-2023 12:19:00	14,91416667	  2147,256	    51,3
10-12-2023 12:19:03	14,91500000	  2147,256	    51,3
10-12-2023 12:19:06	14,91583333	  2147,256	    51,3
10-12-2023 12:19:09	14,91666667	  2147,597	    51,3
10-12-2023 12:19:12	14,91750000	  2147,597	    51,3
10-12-2023 12:19:15	14,91833333	  2147,391	    51,4
10-12-2023 12:19:18	14,91916667	  2147,597	    51,3
10-12-2023 12:19:21	14,92000000	  2147,597	    51,3
10-12-2023 12:19:24	14,92083333	  2147,256	    51,3
10-12-2023 12:19:27	14,92166667	  2147,391	    51,4
10-12-2023 12:19:30	14,92250000	  2147,391	    51,4
10-12-2023 12:19:33	14,92333333	  2147,256	    51,3
10-12-2023 12:19:36	14,92416667	  2147,256	    51,3
10-12-2023 12:19:39	14,92500000	  2147,256	    51,3
10-12-2023 12:19:42	14,92583333	  2147,597	    51,3
10-12-2023 12:19:45	14,92666667	  2147,731	    51,4
10-12-2023 12:19:48	14,92750000	  2147,256	    51,3
10-12-2023 12:19:51	14,92833333	  2147,391	    51,4
10-12-2023 12:19:54	14,92916667	  2147,391	    51,4
10-12-2023 12:19:57	14,93000000	  2147,256	    51,3
10-12-2023 12:20:00	14,93083333	  2147,256	    51,3
10-12-2023 12:20:03	14,93166667	  2147,391	    51,4
10-12-2023 12:20:06	14,93250000	  2147,256	    51,3
10-12-2023 12:20:09	14,93333333	  2147,597	    51,3
10-12-2023 12:20:12	14,93416667	  2147,597	    51,3
10-12-2023 12:20:15	14,93500000	  2147,256	    51,3
10-12-2023 12:20:18	14,93583333	  2147,256	    51,3
10-12-2023 12:20:21	14,93666667	  2147,391	    51,4
10-12-2023 12:20:24	14,93750000	  2147,597	    51,3
10-12-2023 12:20:27	14,93833333	  2147,256	    51,3
10-12-2023 12:20:30	14,93916667	  2147,597	    51,3
10-12-2023 12:20:33	14,94000000	  2147,597	    51,3
10-12-2023 12:20:36	14,94083333	  2147,391	    51,4
10-12-2023 12:20:39	14,94166667	  2147,256	    51,3
10-12-2023 12:20:42	14,94250000	  2147,597	    51,3
10-12-2023 12:20:45	14,94333333	  2147,256	    51,3
10-12-2023 12:20:48	14,94416667	  2147,256	    51,3
10-12-2023 12:20:51	14,94500000	  2147,256	    51,3
10-12-2023 12:20:54	14,94583333	  2147,256	    51,3
10-12-2023 12:20:57	14,94666667	  2147,391	    51,4
10-12-2023 12:21:00	14,94750000	  2147,256	    51,3
10-12-2023 12:21:03	14,94833333	  2147,256	    51,3
10-12-2023 12:21:06	14,94916667	  2147,256	    51,3
10-12-2023 12:21:09	14,95000000	  2147,391	    51,4
10-12-2023 12:21:12	14,95083333	  2147,597	    51,3
10-12-2023 12:21:15	14,95166667	  2147,256	    51,3
10-12-2023 12:21:18	14,95250000	  2147,391	    51,4
10-12-2023 12:21:21	14,95333333	  2147,391	    51,4
10-12-2023 12:21:24	14,95416667	  2147,256	    51,3
10-12-2023 12:21:27	14,95500000	  2147,256	    51,3
10-12-2023 12:21:30	14,95583333	  2147,256	    51,3
10-12-2023 12:21:33	14,95666667	  2147,391	    51,4
10-12-2023 12:21:36	14,95750000	  2147,391	    51,4
10-12-2023 12:21:39	14,95833333	  2147,391	    51,4
10-12-2023 12:21:42	14,95916667	  2147,256	    51,3
10-12-2023 12:21:45	14,96000000	  2147,391	    51,4
10-12-2023 12:21:48	14,96083333	  2147,256	    51,3
10-12-2023 12:21:51	14,96166667	  2147,731	    51,4
10-12-2023 12:21:54	14,96250000	  2147,597	    51,3
10-12-2023 12:21:57	14,96333333	  2147,256	    51,3
10-12-2023 12:22:00	14,96416667	  2147,391	    51,4
10-12-2023 12:22:03	14,96500000	  2147,391	    51,4
10-12-2023 12:22:06	14,96583333	  2147,391	    51,4
10-12-2023 12:22:09	14,96666667	  2147,256	    51,3
10-12-2023 12:22:12	14,96750000	  2147,391	    51,4
10-12-2023 12:22:15	14,96833333	  2147,391	    51,4
10-12-2023 12:22:18	14,96916667	  2147,391	    51,4
10-12-2023 12:22:21	14,97000000	  2147,391	    51,4
10-12-2023 12:22:24	14,97083333	  2147,391	    51,4
10-12-2023 12:22:27	14,97166667	  2147,391	    51,4
10-12-2023 12:22:30	14,97250000	  2147,391	    51,4
10-12-2023 12:22:33	14,97333333	  2147,391	    51,4
10-12-2023 12:22:36	14,97416667	  2147,391	    51,4
10-12-2023 12:22:39	14,97500000	  2147,256	    51,3
10-12-2023 12:22:42	14,97583333	  2147,391	    51,4
10-12-2023 12:22:45	14,97666667	  2147,731	    51,4
10-12-2023 12:22:48	14,97750000	  2147,391	    51,4
10-12-2023 12:22:51	14,97833333	  2147,391	    51,4
10-12-2023 12:22:54	14,97916667	  2147,256	    51,3
10-12-2023 12:22:57	14,98000000	  2147,391	    51,4
10-12-2023 12:23:00	14,98083333	  2147,391	    51,4
10-12-2023 12:23:03	14,98166667	  2147,391	    51,4
10-12-2023 12:23:06	14,98250000	  2147,256	    51,3
10-12-2023 12:23:09	14,98333333	  2147,256	    51,3
10-12-2023 12:23:12	14,98416667	  2147,256	    51,3
10-12-2023 12:23:15	14,98500000	  2147,391	    51,4
10-12-2023 12:23:18	14,98583333	  2147,391	    51,4
10-12-2023 12:23:21	14,98666667	  2147,391	    51,4
10-12-2023 12:23:24	14,98750000	  2147,256	    51,3
10-12-2023 12:23:27	14,98833333	  2147,391	    51,4
10-12-2023 12:23:30	14,98916667	  2147,731	    51,4
10-12-2023 12:23:33	14,99000000	  2147,391	    51,4
10-12-2023 12:23:36	14,99083333	  2147,391	    51,4
10-12-2023 12:23:39	14,99166667	  2147,256	    51,3
10-12-2023 12:23:42	14,99250000	  2147,391	    51,4
10-12-2023 12:23:45	14,99333333	  2147,391	    51,4
10-12-2023 12:23:48	14,99416667	  2147,256	    51,3
10-12-2023 12:23:51	14,99500000	  2147,391	    51,4
10-12-2023 12:23:54	14,99583333	  2147,256	    51,3
10-12-2023 12:23:57	14,99666667	  2147,391	    51,4
10-12-2023 12:24:00	14,99750000	  2147,391	    51,4
10-12-2023 12:24:03	14,99833333	  2147,256	    51,3
10-12-2023 12:24:06	14,99916667	  2147,391	    51,4
10-12-2023 12:24:09	15,00000000	  2147,391	    51,4
10-12-2023 12:24:12	15,00083333	  2147,391	    51,4
10-12-2023 12:24:15	15,00166667	  2147,731	    51,4
10-12-2023 12:24:18	15,00250000	  2147,391	    51,4
10-12-2023 12:24:21	15,00333333	  2147,391	    51,4
10-12-2023 12:24:24	15,00416667	  2147,391	    51,4
10-12-2023 12:24:27	15,00500000	  2147,391	    51,4
10-12-2023 12:24:30	15,00583333	  2147,256	    51,3
10-12-2023 12:24:33	15,00666667	  2147,391	    51,4
10-12-2023 12:24:36	15,00750000	  2147,731	    51,4
10-12-2023 12:24:39	15,00833333	  2147,391	    51,4
10-12-2023 12:24:42	15,00916667	  2147,391	    51,4
10-12-2023 12:24:45	15,01000000	  2147,391	    51,4
10-12-2023 12:24:48	15,01083333	  2147,731	    51,4
10-12-2023 12:24:51	15,01166667	  2147,391	    51,4
10-12-2023 12:24:54	15,01250000	  2147,391	    51,4
10-12-2023 12:24:57	15,01333333	  2147,731	    51,4
10-12-2023 12:25:00	15,01416667	  2147,256	    51,3
10-12-2023 12:25:03	15,01500000	  2147,526	    51,4
10-12-2023 12:25:06	15,01583333	  2147,866	    51,4
10-12-2023 12:25:09	15,01666667	  2147,391	    51,4
10-12-2023 12:25:12	15,01750000	  2147,256	    51,3
10-12-2023 12:25:15	15,01833333	  2147,526	    51,4
10-12-2023 12:25:18	15,01916667	  2147,731	    51,4
10-12-2023 12:25:21	15,02000000	  2147,391	    51,4
10-12-2023 12:25:24	15,02083333	  2147,391	    51,4
10-12-2023 12:25:27	15,02166667	  2147,391	    51,4
10-12-2023 12:25:30	15,02250000	  2147,391	    51,4
10-12-2023 12:25:33	15,02333333	  2147,391	    51,4
10-12-2023 12:25:36	15,02416667	  2147,391	    51,4
10-12-2023 12:25:39	15,02500000	  2147,391	    51,4
10-12-2023 12:25:42	15,02583333	  2147,731	    51,4
10-12-2023 12:25:45	15,02666667	  2147,391	    51,4
10-12-2023 12:25:48	15,02750000	  2147,391	    51,4
10-12-2023 12:25:51	15,02833333	  2147,391	    51,4
10-12-2023 12:25:54	15,02916667	  2147,391	    51,4
10-12-2023 12:25:57	15,03000000	  2147,391	    51,4
10-12-2023 12:26:00	15,03083333	  2147,391	    51,4
10-12-2023 12:26:03	15,03166667	  2147,526	    51,4
10-12-2023 12:26:06	15,03250000	  2147,391	    51,4
10-12-2023 12:26:09	15,03333333	  2147,391	    51,4
10-12-2023 12:26:12	15,03416667	  2147,391	    51,4
10-12-2023 12:26:15	15,03500000	  2147,391	    51,4
10-12-2023 12:26:18	15,03583333	  2147,391	    51,4
10-12-2023 12:26:21	15,03666667	  2147,391	    51,4
10-12-2023 12:26:24	15,03750000	  2147,391	    51,4
10-12-2023 12:26:27	15,03833333	  2147,391	    51,4
10-12-2023 12:26:30	15,03916667	  2147,391	    51,4
10-12-2023 12:26:33	15,04000000	  2147,391	    51,4
10-12-2023 12:26:36	15,04083333	  2147,391	    51,4
10-12-2023 12:26:39	15,04166667	  2147,256	    51,3
10-12-2023 12:26:42	15,04250000	  2147,391	    51,4
10-12-2023 12:26:45	15,04333333	  2147,391	    51,4
10-12-2023 12:26:48	15,04416667	  2147,391	    51,4
10-12-2023 12:26:51	15,04500000	  2147,391	    51,4
10-12-2023 12:26:54	15,04583333	  2147,391	    51,4
10-12-2023 12:26:57	15,04666667	  2147,391	    51,4
10-12-2023 12:27:00	15,04750000	  2147,391	    51,4
10-12-2023 12:27:03	15,04833333	  2147,391	    51,4
10-12-2023 12:27:06	15,04916667	  2147,391	    51,4
10-12-2023 12:27:09	15,05000000	  2147,391	    51,4
10-12-2023 12:27:12	15,05083333	  2147,391	    51,4
10-12-2023 12:27:15	15,05166667	  2147,391	    51,4
10-12-2023 12:27:18	15,05250000	  2147,391	    51,4
10-12-2023 12:27:21	15,05333333	  2147,391	    51,4
10-12-2023 12:27:24	15,05416667	  2147,391	    51,4
10-12-2023 12:27:27	15,05500000	  2147,391	    51,4
10-12-2023 12:27:30	15,05583333	  2147,391	    51,4
10-12-2023 12:27:33	15,05666667	  2147,391	    51,4
10-12-2023 12:27:36	15,05750000	  2147,391	    51,4
10-12-2023 12:27:39	15,05833333	  2147,391	    51,4
10-12-2023 12:27:42	15,05916667	  2147,391	    51,4
10-12-2023 12:27:45	15,06000000	  2147,391	    51,4
10-12-2023 12:27:48	15,06083333	  2147,391	    51,4
10-12-2023 12:27:51	15,06166667	  2147,391	    51,4
10-12-2023 12:27:54	15,06250000	  2147,391	    51,4
10-12-2023 12:27:57	15,06333333	  2147,391	    51,4
10-12-2023 12:28:00	15,06416667	  2147,526	    51,4
10-12-2023 12:28:03	15,06500000	  2147,391	    51,4
10-12-2023 12:28:06	15,06583333	  2147,391	    51,4
10-12-2023 12:28:09	15,06666667	  2147,391	    51,4
10-12-2023 12:28:12	15,06750000	  2147,391	    51,4
10-12-2023 12:28:15	15,06833333	  2147,391	    51,4
10-12-2023 12:28:18	15,06916667	  2147,526	    51,4
10-12-2023 12:28:21	15,07000000	  2147,391	    51,4
10-12-2023 12:28:24	15,07083333	  2147,526	    51,4
10-12-2023 12:28:27	15,07166667	  2147,391	    51,4
10-12-2023 12:28:30	15,07250000	  2147,391	    51,4
10-12-2023 12:28:33	15,07333333	  2147,526	    51,4
10-12-2023 12:28:36	15,07416667	  2147,526	    51,4
10-12-2023 12:28:39	15,07500000	  2147,391	    51,4
10-12-2023 12:28:42	15,07583333	  2147,391	    51,4
10-12-2023 12:28:45	15,07666667	  2147,391	    51,4
10-12-2023 12:28:48	15,07750000	  2147,391	    51,4
10-12-2023 12:28:51	15,07833333	  2147,391	    51,4
10-12-2023 12:28:54	15,07916667	  2147,391	    51,4
10-12-2023 12:28:57	15,08000000	  2147,526	    51,4
10-12-2023 12:29:00	15,08083333	  2147,391	    51,4
10-12-2023 12:29:03	15,08166667	  2147,391	    51,4
10-12-2023 12:29:06	15,08250000	  2147,391	    51,4
10-12-2023 12:29:09	15,08333333	  2147,391	    51,4
10-12-2023 12:29:12	15,08416667	  2147,391	    51,4
10-12-2023 12:29:15	15,08500000	  2147,391	    51,4
10-12-2023 12:29:18	15,08583333	  2147,391	    51,4
10-12-2023 12:29:21	15,08666667	  2147,391	    51,4
10-12-2023 12:29:24	15,08750000	  2147,391	    51,4
10-12-2023 12:29:27	15,08833333	  2147,526	    51,4
10-12-2023 12:29:30	15,08916667	  2147,526	    51,4
10-12-2023 12:29:33	15,09000000	  2147,526	    51,4
10-12-2023 12:29:36	15,09083333	  2147,391	    51,4
10-12-2023 12:29:39	15,09166667	  2147,391	    51,4
10-12-2023 12:29:42	15,09250000	  2147,391	    51,4
10-12-2023 12:29:45	15,09333333	  2147,526	    51,4
10-12-2023 12:29:48	15,09416667	  2147,391	    51,4
10-12-2023 12:29:51	15,09500000	  2147,391	    51,4
10-12-2023 12:29:54	15,09583333	  2147,526	    51,4
10-12-2023 12:29:57	15,09666667	  2147,391	    51,4
10-12-2023 12:30:00	15,09750000	  2147,526	    51,4
10-12-2023 12:30:03	15,09833333	  2147,391	    51,4
10-12-2023 12:30:06	15,09916667	  2147,526	    51,4
10-12-2023 12:30:09	15,10000000	  2147,391	    51,4
10-12-2023 12:30:12	15,10083333	  2147,391	    51,4
10-12-2023 12:30:15	15,10166667	  2147,391	    51,4
10-12-2023 12:30:18	15,10250000	  2147,526	    51,4
10-12-2023 12:30:21	15,10333333	  2147,391	    51,4
10-12-2023 12:30:24	15,10416667	  2147,526	    51,4
10-12-2023 12:30:27	15,10500000	  2147,526	    51,4
10-12-2023 12:30:30	15,10583333	  2147,526	    51,4
10-12-2023 12:30:33	15,10666667	  2147,526	    51,4
10-12-2023 12:30:36	15,10750000	  2147,526	    51,4
10-12-2023 12:30:39	15,10833333	  2147,526	    51,4
10-12-2023 12:30:42	15,10916667	  2147,526	    51,4
10-12-2023 12:30:45	15,11000000	  2147,526	    51,4
10-12-2023 12:30:48	15,11083333	  2147,526	    51,4
10-12-2023 12:30:51	15,11166667	  2147,391	    51,4
10-12-2023 12:30:54	15,11250000	  2147,391	    51,4
10-12-2023 12:30:57	15,11333333	  2147,391	    51,4
10-12-2023 12:31:00	15,11416667	  2147,526	    51,4
10-12-2023 12:31:03	15,11500000	  2147,526	    51,4
10-12-2023 12:31:06	15,11583333	  2147,526	    51,4
10-12-2023 12:31:09	15,11666667	  2147,526	    51,4
10-12-2023 12:31:12	15,11750000	  2147,526	    51,4
10-12-2023 12:31:15	15,11833333	  2147,526	    51,4
10-12-2023 12:31:18	15,11916667	  2147,526	    51,4
10-12-2023 12:31:21	15,12000000	  2147,526	    51,4
10-12-2023 12:31:24	15,12083333	  2147,526	    51,4
10-12-2023 12:31:27	15,12166667	  2147,391	    51,4
10-12-2023 12:31:30	15,12250000	  2147,050	    51,4
10-12-2023 12:31:33	15,12333333	  2147,526	    51,4
10-12-2023 12:31:36	15,12416667	  2147,391	    51,4
10-12-2023 12:31:39	15,12500000	  2147,526	    51,4
10-12-2023 12:31:42	15,12583333	  2147,526	    51,4
10-12-2023 12:31:45	15,12666667	  2147,050	    51,4
10-12-2023 12:31:48	15,12750000	  2147,391	    51,4
10-12-2023 12:31:51	15,12833333	  2147,391	    51,4
10-12-2023 12:31:54	15,12916667	  2147,526	    51,4
10-12-2023 12:31:57	15,13000000	  2147,185	    51,4
10-12-2023 12:32:00	15,13083333	  2147,185	    51,4
10-12-2023 12:32:03	15,13166667	  2147,526	    51,4
10-12-2023 12:32:06	15,13250000	  2147,391	    51,4
10-12-2023 12:32:09	15,13333333	  2147,526	    51,4
10-12-2023 12:32:12	15,13416667	  2147,526	    51,4
10-12-2023 12:32:15	15,13500000	  2147,526	    51,4
10-12-2023 12:32:18	15,13583333	  2147,526	    51,4
10-12-2023 12:32:21	15,13666667	  2147,526	    51,4
10-12-2023 12:32:24	15,13750000	  2147,526	    51,4
10-12-2023 12:32:27	15,13833333	  2147,185	    51,4
10-12-2023 12:32:30	15,13916667	  2147,526	    51,4
10-12-2023 12:32:33	15,14000000	  2147,185	    51,4
10-12-2023 12:32:36	15,14083333	  2147,185	    51,4
