Time	Treating Pressure	Flow Rate	Density	Volume	CMT Return Press	CMT Return Rate	CMT Return Dens	Return Volume
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	bars	l/min	sgu	m3
____	______________	________	________	_______	________________	_______________	_______________	_____________	
12:12:2023:14:21:13	1	31.9	1.03	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:14	1	31.9	1.03	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:15	1	31.4	1.03	0.101	-0	0.0	0.99	0.008
12:12:2023:14:21:16	1	31.1	1.03	0.101	-0	0.0	0.99	0.008
12:12:2023:14:21:17	1	32.1	1.03	0.101	-0	0.0	0.99	0.008
12:12:2023:14:21:18	1	32.2	1.03	0.101	-0	0.0	0.99	0.008
12:12:2023:14:21:19	1	30.9	1.03	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:21	1	30.6	1.03	0.101	-0	0.0	0.99	0.008
12:12:2023:14:21:22	1	30.6	1.03	0.101	-0	0.0	0.99	0.008
12:12:2023:14:21:23	1	31.0	1.03	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:24	1	30.6	1.04	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:25	1	32.0	1.04	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:26	1	31.5	1.04	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:27	1	30.9	1.04	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:28	1	30.5	1.04	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:29	1	30.5	1.04	0.101	-0	0.0	1.00	0.008
12:12:2023:14:21:30	1	28.9	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:31	1	29.8	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:21:32	1	27.9	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:21:33	1	27.3	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:21:34	1	27.5	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:35	1	27.9	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:36	1	26.0	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:37	1	26.0	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:38	1	28.1	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:39	1	28.1	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:40	1	27.7	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:41	1	26.3	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:42	1	26.3	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:43	1	26.2	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:44	1	26.2	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:45	1	27.2	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:46	1	26.3	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:47	1	25.8	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:48	1	26.1	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:49	1	26.5	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:50	1	26.3	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:51	1	26.3	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:52	1	25.5	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:53	1	25.7	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:54	1	27.1	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:55	1	27.1	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:56	1	27.0	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:57	1	27.7	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:58	1	27.6	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:21:59	1	27.6	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:00	1	26.4	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:01	1	26.9	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:02	1	26.9	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:03	1	27.1	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:04	1	26.1	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:05	1	27.5	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:06	1	27.5	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:07	1	27.6	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:08	1	26.9	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:09	1	27.0	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:10	1	26.8	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:11	1	26.6	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:12	1	26.6	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:13	1	27.7	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:14	1	26.9	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:15	1	26.7	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:16	1	27.0	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:17	1	27.3	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:18	1	27.5	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:19	1	27.6	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:20	1	27.6	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:21	1	27.7	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:22	1	26.5	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:23	1	27.7	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:24	1	27.0	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:25	1	26.5	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:26	1	27.6	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:28	1	27.6	1.04	0.101	-0	0.0	1.00	0.008
12:12:2023:14:22:29	1	28.4	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:30	1	26.1	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:31	1	25.8	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:32	1	28.6	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:33	1	28.0	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:34	1	28.3	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:35	1	26.3	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:36	1	26.3	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:37	1	27.1	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:38	1	27.9	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:39	1	28.5	1.04	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:40	1	28.4	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:41	1	28.0	1.04	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:42	1	25.9	1.05	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:43	1	25.9	1.05	0.100	-0	0.0	0.99	0.008
12:12:2023:14:22:44	1	26.1	1.05	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:45	1	26.7	1.05	0.100	-0	0.0	1.00	0.008
12:12:2023:14:22:46	1	33.3	1.05	0.101	-0	0.0	1.00	0.008
12:12:2023:14:22:47	1	32.4	1.05	0.101	-0	0.0	1.00	0.008
12:12:2023:14:22:48	1	33.2	1.05	0.101	0	0.0	1.00	0.008
12:12:2023:14:22:49	1	34.8	1.05	0.101	0	0.0	0.99	0.008
12:12:2023:14:22:50	1	34.8	1.05	0.101	0	0.0	0.99	0.008
12:12:2023:14:22:51	1	34.0	1.05	0.101	0	0.0	0.99	0.008
12:12:2023:14:22:52	1	38.7	1.05	0.101	0	0.0	0.99	0.008
12:12:2023:14:22:53	1	37.5	1.05	0.101	0	0.0	1.00	0.008
12:12:2023:14:22:54	2	44.5	1.05	0.101	0	0.0	1.00	0.008
12:12:2023:14:22:55	2	40.5	1.05	0.101	1	0.0	0.99	0.008
12:12:2023:14:22:56	2	38.4	1.05	0.101	1	0.0	0.99	0.008
12:12:2023:14:22:57	2	38.4	1.05	0.201	1	0.0	0.99	0.008
12:12:2023:14:22:58	2	34.1	1.05	0.201	1	0.0	0.99	0.008
12:12:2023:14:22:59	1	36.1	1.05	0.201	0	0.0	1.00	0.008
12:12:2023:14:23:00	1	40.4	1.05	0.201	1	0.0	0.99	0.008
12:12:2023:14:23:01	1	39.3	1.05	0.201	1	0.0	0.99	0.008
12:12:2023:14:23:02	1	38.1	1.05	0.201	1	0.0	0.99	0.008
12:12:2023:14:23:03	1	39.9	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:04	2	39.9	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:05	1	39.2	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:06	2	38.8	1.05	0.201	1	0.0	0.99	0.008
12:12:2023:14:23:07	1	39.8	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:08	2	38.5	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:09	1	40.0	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:10	1	39.2	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:11	1	39.2	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:12	1	38.5	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:13	2	40.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:14	1	39.4	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:15	1	41.0	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:16	2	40.4	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:17	1	39.5	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:18	1	38.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:19	2	38.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:20	1	40.9	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:21	2	39.5	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:22	1	40.2	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:23	2	37.4	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:24	2	40.8	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:25	1	39.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:26	1	39.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:27	1	38.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:28	1	41.0	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:29	1	41.4	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:30	1	39.7	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:31	1	38.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:32	1	38.6	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:34	1	38.6	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:35	1	40.8	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:36	1	39.5	1.05	0.201	0	0.0	1.00	0.008
12:12:2023:14:23:37	2	40.5	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:38	1	39.8	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:39	1	38.4	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:40	1	39.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:41	1	39.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:42	1	40.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:43	1	41.8	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:44	1	39.8	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:45	1	38.7	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:46	1	39.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:47	1	40.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:48	1	40.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:49	1	39.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:50	1	40.7	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:51	1	39.4	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:52	2	39.5	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:53	1	40.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:54	1	40.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:55	1	40.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:56	1	39.3	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:57	1	40.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:58	1	40.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:23:59	1	39.0	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:24:00	1	38.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:24:01	1	38.7	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:24:02	1	33.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:24:03	1	33.1	1.05	0.201	0	0.0	0.99	0.008
12:12:2023:14:24:04	1	33.9	1.06	0.201	0	0.0	0.99	0.008
12:12:2023:14:24:05	1	35.2	1.06	0.201	0	0.0	0.99	0.008
12:12:2023:14:24:06	1	36.5	1.06	0.201	-0	0.0	0.99	0.008
12:12:2023:14:24:07	1	18.5	1.06	0.200	-0	0.0	0.99	0.008
12:12:2023:14:24:08	1	0.0	1.06	0.200	-0	0.0	0.99	0.008
12:12:2023:14:24:09	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:10	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:11	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:12	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:13	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:14	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:15	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:16	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:17	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:18	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:19	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:20	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:21	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:22	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:23	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:24	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:25	1	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:26	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:27	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:28	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:29	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:30	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:31	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:32	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:33	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:34	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:35	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:36	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:37	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:38	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:40	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:41	0	0.0	1.06	0.200	-1	0.0	1.00	0.008
12:12:2023:14:24:42	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:43	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:44	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:45	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:46	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:47	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:48	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:49	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:50	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:51	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:52	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:53	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:54	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:55	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:56	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:57	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:58	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:24:59	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:00	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:01	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:02	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:03	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:04	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:05	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:06	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:07	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:08	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:09	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:10	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:11	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:12	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:13	Ptest Lines
12:12:2023:14:25:13	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:14	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:15	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:16	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:17	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:18	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:19	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:20	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:21	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:22	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:23	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:24	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:25	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:26	1	0.0	1.05	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:27	1	0.0	1.05	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:28	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:29	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:30	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:31	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:32	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:33	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:34	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:35	1	0.0	1.05	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:36	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:37	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:38	1	0.0	1.05	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:39	1	0.0	1.05	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:40	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:41	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:42	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:43	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:44	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:45	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:47	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:48	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:49	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:50	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:51	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:52	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:53	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:54	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:55	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:56	1	0.0	1.06	0.200	-0	0.0	1.00	0.008
12:12:2023:14:25:57	1	65.9	1.06	0.201	-0	0.0	1.00	0.008
12:12:2023:14:25:58	2	62.6	1.06	0.201	1	0.0	1.00	0.008
12:12:2023:14:25:59	3	25.3	1.06	0.201	2	0.0	1.00	0.008
12:12:2023:14:26:00	3	0.0	1.06	0.200	2	0.0	1.00	0.008
12:12:2023:14:26:01	3	0.0	1.06	0.200	2	0.0	1.00	0.008
12:12:2023:14:26:02	3	0.0	1.06	0.200	2	0.0	1.00	0.008
12:12:2023:14:26:03	4	0.0	1.06	0.200	2	0.0	1.00	0.008
12:12:2023:14:26:04	21	78.0	1.06	0.201	7	0.0	1.00	0.008
12:12:2023:14:26:05	28	38.0	1.06	0.201	29	0.0	1.00	0.008
12:12:2023:14:26:06	27	0.0	1.06	0.200	27	0.0	1.00	0.008
12:12:2023:14:26:07	27	0.0	1.06	0.200	26	0.0	1.00	0.008
12:12:2023:14:26:08	27	0.0	1.06	0.200	26	0.0	1.00	0.008
12:12:2023:14:26:09	26	0.0	1.06	0.200	26	0.0	1.00	0.008
12:12:2023:14:26:10	26	0.0	1.06	0.200	26	0.0	1.00	0.008
12:12:2023:14:26:11	25	0.0	1.06	0.200	25	0.0	1.00	0.008
12:12:2023:14:26:12	25	0.0	1.06	0.200	25	0.0	1.00	0.008
12:12:2023:14:26:13	25	0.0	1.06	0.200	25	0.0	1.00	0.008
12:12:2023:14:26:14	25	0.0	1.06	0.200	25	0.0	1.00	0.008
12:12:2023:14:26:15	25	0.0	1.06	0.200	24	0.0	1.00	0.008
12:12:2023:14:26:16	24	0.0	1.06	0.200	24	0.0	1.00	0.008
12:12:2023:14:26:17	24	0.0	1.06	0.200	24	0.0	1.00	0.008
12:12:2023:14:26:18	24	0.0	1.06	0.200	24	0.0	1.00	0.008
12:12:2023:14:26:19	24	0.0	1.06	0.200	23	0.0	1.00	0.008
12:12:2023:14:26:20	24	0.0	1.06	0.200	23	0.0	1.00	0.008
12:12:2023:14:26:21	23	0.0	1.06	0.200	23	0.0	1.00	0.008
12:12:2023:14:26:22	23	0.0	1.06	0.200	23	0.0	1.00	0.008
12:12:2023:14:26:23	23	0.0	1.06	0.200	22	0.0	1.00	0.008
12:12:2023:14:26:24	23	0.0	1.06	0.200	22	0.0	1.00	0.008
12:12:2023:14:26:25	23	0.0	1.06	0.200	22	0.0	1.00	0.008
12:12:2023:14:26:26	23	0.0	1.06	0.200	22	0.0	1.00	0.008
12:12:2023:14:26:27	22	0.0	1.06	0.200	22	0.0	1.00	0.008
12:12:2023:14:26:28	22	0.0	1.06	0.200	21	0.0	1.00	0.008
12:12:2023:14:26:29	22	0.0	1.06	0.200	21	0.0	1.00	0.008
12:12:2023:14:26:30	22	0.0	1.06	0.200	21	0.0	1.00	0.008
12:12:2023:14:26:31	22	0.0	1.06	0.200	21	0.0	1.00	0.008
12:12:2023:14:26:32	22	0.0	1.06	0.200	21	0.0	1.00	0.008
12:12:2023:14:26:33	21	0.0	1.06	0.200	21	0.0	1.00	0.008
12:12:2023:14:26:34	21	0.0	1.06	0.200	20	0.0	1.00	0.008
12:12:2023:14:26:35	21	0.0	1.06	0.200	20	0.0	1.00	0.008
12:12:2023:14:26:36	21	0.0	1.06	0.200	20	0.0	1.00	0.008
12:12:2023:14:26:37	21	0.0	1.06	0.200	20	0.0	1.00	0.008
12:12:2023:14:26:38	21	0.0	1.06	0.200	20	0.0	1.00	0.008
12:12:2023:14:26:39	21	0.0	1.06	0.200	20	0.0	1.00	0.008
12:12:2023:14:26:40	21	0.0	1.06	0.200	20	0.0	1.00	0.008
12:12:2023:14:26:41	20	0.0	1.06	0.200	20	0.0	1.00	0.008
12:12:2023:14:26:42	20	0.0	1.06	0.200	20	0.0	1.00	0.008
12:12:2023:14:26:43	20	0.0	1.06	0.200	19	0.0	1.00	0.008
12:12:2023:14:26:44	20	0.0	1.06	0.200	19	0.0	1.00	0.008
12:12:2023:14:26:45	20	0.0	1.06	0.200	19	0.0	1.00	0.008
12:12:2023:14:26:46	20	0.0	1.06	0.200	19	0.0	1.00	0.008
12:12:2023:14:26:47	20	0.0	1.06	0.200	19	0.0	1.00	0.008
12:12:2023:14:26:48	20	0.0	1.06	0.200	19	0.0	1.00	0.008
12:12:2023:14:26:49	20	0.0	1.06	0.200	19	0.0	1.00	0.008
