Time	Treating Pressure	Flow Rate	Density	Volume	TOT vol nrd	NRD VOLUME	RETURN VOL	total bla	RDA2 IN1
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	m3	m3	m3	m3	bars
____	______________	________	________	_______	___________	__________	__________	_________	________	
12:10:2023:15:58:25	109	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:26	109	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:27	109	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:28	109	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:29	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:30	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:31	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:32	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:33	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:34	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:35	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:36	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:37	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:38	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:39	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:40	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:41	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:42	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:43	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:44	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:45	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:46	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:47	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:48	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:49	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:50	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:51	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:52	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:53	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:54	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:55	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:56	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:57	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:58	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:58:59	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:00	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:01	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:02	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:03	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:04	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:05	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:06	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:07	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:08	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:09	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:10	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:11	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:12	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:13	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:14	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:15	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:16	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:17	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:18	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:19	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:20	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:21	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:22	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:23	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:24	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:25	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:26	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:27	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:28	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:29	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:30	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:31	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:32	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:33	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:34	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:35	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:36	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:37	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:38	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:39	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:40	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:41	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:42	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:43	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:44	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:45	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:46	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:47	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:48	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:49	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:50	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:51	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:52	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:53	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:54	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:55	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:56	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:57	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:58	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:15:59:59	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:00	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:01	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:02	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:03	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:04	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:05	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:06	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:07	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:08	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:09	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:10	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:11	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:12	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:13	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:14	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:15	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:16	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:17	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:18	110	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:19	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:20	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:21	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:22	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:23	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:24	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:25	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:26	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:27	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:28	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:29	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:30	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:31	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:32	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:33	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:34	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:35	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:36	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:37	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:38	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:39	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:40	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:41	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:42	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:43	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:44	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:45	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:46	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:47	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:48	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:49	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:50	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:51	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:52	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:53	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:54	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:55	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:56	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:57	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:58	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:00:59	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:01:00	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
12:10:2023:16:01:01	111	0	1.09	1.56	1.555	0.000	0.08	0.000	5
